path,module,category,lang,lines,status,note
addon/content/help-docs/docs/es/backends/zotero-library-agent.md,help-docs,generated,markdown,97,pending,
addon/content/help-docs/docs/es/dashboard.md,help-docs,generated,markdown,118,pending,
addon/content/help-docs/docs/es/getting-started.md,help-docs,generated,markdown,106,pending,
addon/content/help-docs/docs/es/installation.md,help-docs,generated,markdown,69,pending,
addon/content/help-docs/docs/es/intro.md,help-docs,generated,markdown,63,pending,
addon/content/help-docs/docs/es/markdown-reader.md,help-docs,generated,markdown,61,pending,
addon/content/help-docs/docs/es/preferences.md,help-docs,generated,markdown,157,pending,
addon/content/help-docs/docs/es/sidebar/acp-chat.md,help-docs,generated,markdown,194,pending,
addon/content/help-docs/docs/es/sidebar/acp-skills.md,help-docs,generated,markdown,122,pending,
addon/content/help-docs/docs/es/sidebar/index.md,help-docs,generated,markdown,60,pending,
addon/content/help-docs/docs/es/sidebar/skillrunner-tab.md,help-docs,generated,markdown,111,pending,
addon/content/help-docs/docs/es/synthesis/concepts.md,help-docs,generated,markdown,95,pending,
addon/content/help-docs/docs/es/synthesis/home.md,help-docs,generated,markdown,70,pending,
addon/content/help-docs/docs/es/synthesis/index-and-citation.md,help-docs,generated,markdown,170,pending,
addon/content/help-docs/docs/es/synthesis/index.md,help-docs,generated,markdown,111,pending,
addon/content/help-docs/docs/es/synthesis/review.md,help-docs,generated,markdown,88,pending,
addon/content/help-docs/docs/es/synthesis/tags.md,help-docs,generated,markdown,85,pending,
addon/content/help-docs/docs/es/synthesis/topic-synthesis.md,help-docs,generated,markdown,161,pending,
addon/content/help-docs/docs/es/synthesis/webdav-sync.md,help-docs,generated,markdown,118,pending,
addon/content/help-docs/docs/es/workflows/collection-collector.md,help-docs,generated,markdown,29,pending,
addon/content/help-docs/docs/es/workflows/custom/debugging.md,help-docs,generated,markdown,120,pending,
addon/content/help-docs/docs/es/workflows/custom/hooks.md,help-docs,generated,markdown,431,pending,
addon/content/help-docs/docs/es/workflows/custom/host-api.md,help-docs,generated,markdown,386,pending,
addon/content/help-docs/docs/es/workflows/custom/index.md,help-docs,generated,markdown,125,pending,
addon/content/help-docs/docs/es/workflows/custom/localization.md,help-docs,generated,markdown,127,pending,
addon/content/help-docs/docs/es/workflows/custom/manifest.md,help-docs,generated,markdown,359,pending,
addon/content/help-docs/docs/es/workflows/custom/packaging.md,help-docs,generated,markdown,120,pending,
addon/content/help-docs/docs/es/workflows/custom/parameters.md,help-docs,generated,markdown,225,pending,
addon/content/help-docs/docs/es/workflows/custom/request-kinds.md,help-docs,generated,markdown,256,pending,
addon/content/help-docs/docs/es/workflows/custom/selection-context.md,help-docs,generated,markdown,65,pending,
addon/content/help-docs/docs/es/workflows/debug-probe.md,help-docs,generated,markdown,71,pending,
addon/content/help-docs/docs/es/workflows/export-import-literature-bundle.md,help-docs,generated,markdown,84,pending,
addon/content/help-docs/docs/es/workflows/export-import-notes.md,help-docs,generated,markdown,85,pending,
addon/content/help-docs/docs/es/workflows/export-research-bundle.md,help-docs,generated,markdown,64,pending,
addon/content/help-docs/docs/es/workflows/index.md,help-docs,generated,markdown,101,pending,
addon/content/help-docs/docs/es/workflows/invocation.md,help-docs,generated,markdown,66,pending,
addon/content/help-docs/docs/es/workflows/literature-analysis.md,help-docs,generated,markdown,130,pending,
addon/content/help-docs/docs/es/workflows/literature-deep-reading.md,help-docs,generated,markdown,100,pending,
addon/content/help-docs/docs/es/workflows/literature-explainer.md,help-docs,generated,markdown,93,pending,
addon/content/help-docs/docs/es/workflows/literature-metadata-curator.md,help-docs,generated,markdown,62,pending,
addon/content/help-docs/docs/es/workflows/literature-search-ingest.md,help-docs,generated,markdown,55,pending,
addon/content/help-docs/docs/es/workflows/literature-translator.md,help-docs,generated,markdown,63,pending,
addon/content/help-docs/docs/es/workflows/manuscript-literature-framing.md,help-docs,generated,markdown,112,pending,
addon/content/help-docs/docs/es/workflows/mineru.md,help-docs,generated,markdown,135,pending,
addon/content/help-docs/docs/es/workflows/tag-auditor.md,help-docs,generated,markdown,42,pending,
addon/content/help-docs/docs/es/workflows/tag-bootstrapper.md,help-docs,generated,markdown,75,pending,
addon/content/help-docs/docs/es/workflows/tag-regulator.md,help-docs,generated,markdown,126,pending,
addon/content/help-docs/docs/es/workflows/topic-synthesis.md,help-docs,generated,markdown,128,pending,
addon/content/help-docs/docs/fr/backends/acp.md,help-docs,generated,markdown,130,pending,
addon/content/help-docs/docs/fr/backends/backend-manager.md,help-docs,generated,markdown,183,pending,
addon/content/help-docs/docs/fr/backends/generic-http.md,help-docs,generated,markdown,50,pending,
addon/content/help-docs/docs/fr/backends/hermes-profiles.md,help-docs,generated,markdown,239,pending,
addon/content/help-docs/docs/fr/backends/host-bridge.md,help-docs,generated,markdown,490,pending,
addon/content/help-docs/docs/fr/backends/index.md,help-docs,generated,markdown,58,pending,
addon/content/help-docs/docs/fr/backends/mcp-server.md,help-docs,generated,markdown,161,pending,
addon/content/help-docs/docs/fr/backends/skill-runner.md,help-docs,generated,markdown,410,pending,
addon/content/help-docs/docs/fr/backends/zotero-library-agent.md,help-docs,generated,markdown,97,pending,
addon/content/help-docs/docs/fr/dashboard.md,help-docs,generated,markdown,118,pending,
addon/content/help-docs/docs/fr/getting-started.md,help-docs,generated,markdown,106,pending,
addon/content/help-docs/docs/fr/installation.md,help-docs,generated,markdown,69,pending,
addon/content/help-docs/docs/fr/intro.md,help-docs,generated,markdown,63,pending,
addon/content/help-docs/docs/fr/markdown-reader.md,help-docs,generated,markdown,61,pending,
addon/content/help-docs/docs/fr/preferences.md,help-docs,generated,markdown,157,pending,
addon/content/help-docs/docs/fr/sidebar/acp-chat.md,help-docs,generated,markdown,194,pending,
addon/content/help-docs/docs/fr/sidebar/acp-skills.md,help-docs,generated,markdown,122,pending,
addon/content/help-docs/docs/fr/sidebar/index.md,help-docs,generated,markdown,60,pending,
addon/content/help-docs/docs/fr/sidebar/skillrunner-tab.md,help-docs,generated,markdown,111,pending,
addon/content/help-docs/docs/fr/synthesis/concepts.md,help-docs,generated,markdown,95,pending,
addon/content/help-docs/docs/fr/synthesis/home.md,help-docs,generated,markdown,71,pending,
addon/content/help-docs/docs/fr/synthesis/index-and-citation.md,help-docs,generated,markdown,170,pending,
addon/content/help-docs/docs/fr/synthesis/index.md,help-docs,generated,markdown,111,pending,
addon/content/help-docs/docs/fr/synthesis/review.md,help-docs,generated,markdown,88,pending,
addon/content/help-docs/docs/fr/synthesis/tags.md,help-docs,generated,markdown,85,pending,
addon/content/help-docs/docs/fr/synthesis/topic-synthesis.md,help-docs,generated,markdown,161,pending,
addon/content/help-docs/docs/fr/synthesis/webdav-sync.md,help-docs,generated,markdown,118,pending,
addon/content/help-docs/docs/fr/workflows/collection-collector.md,help-docs,generated,markdown,29,pending,
addon/content/help-docs/docs/fr/workflows/custom/debugging.md,help-docs,generated,markdown,120,pending,
addon/content/help-docs/docs/fr/workflows/custom/hooks.md,help-docs,generated,markdown,431,pending,
addon/content/help-docs/docs/fr/workflows/custom/host-api.md,help-docs,generated,markdown,372,pending,
addon/content/help-docs/docs/fr/workflows/custom/index.md,help-docs,generated,markdown,125,pending,
addon/content/help-docs/docs/fr/workflows/custom/localization.md,help-docs,generated,markdown,127,pending,
addon/content/help-docs/docs/fr/workflows/custom/manifest.md,help-docs,generated,markdown,359,pending,
addon/content/help-docs/docs/fr/workflows/custom/packaging.md,help-docs,generated,markdown,120,pending,
addon/content/help-docs/docs/fr/workflows/custom/parameters.md,help-docs,generated,markdown,225,pending,
addon/content/help-docs/docs/fr/workflows/custom/request-kinds.md,help-docs,generated,markdown,256,pending,
addon/content/help-docs/docs/fr/workflows/custom/selection-context.md,help-docs,generated,markdown,65,pending,
addon/content/help-docs/docs/fr/workflows/debug-probe.md,help-docs,generated,markdown,71,pending,
addon/content/help-docs/docs/fr/workflows/export-import-literature-bundle.md,help-docs,generated,markdown,84,pending,
addon/content/help-docs/docs/fr/workflows/export-import-notes.md,help-docs,generated,markdown,85,pending,
addon/content/help-docs/docs/fr/workflows/export-research-bundle.md,help-docs,generated,markdown,64,pending,
addon/content/help-docs/docs/fr/workflows/index.md,help-docs,generated,markdown,101,pending,
addon/content/help-docs/docs/fr/workflows/invocation.md,help-docs,generated,markdown,66,pending,
addon/content/help-docs/docs/fr/workflows/literature-analysis.md,help-docs,generated,markdown,130,pending,
addon/content/help-docs/docs/fr/workflows/literature-deep-reading.md,help-docs,generated,markdown,100,pending,
addon/content/help-docs/docs/fr/workflows/literature-explainer.md,help-docs,generated,markdown,93,pending,
addon/content/help-docs/docs/fr/workflows/literature-metadata-curator.md,help-docs,generated,markdown,60,pending,
addon/content/help-docs/docs/fr/workflows/literature-search-ingest.md,help-docs,generated,markdown,55,pending,
addon/content/help-docs/docs/fr/workflows/literature-translator.md,help-docs,generated,markdown,63,pending,
addon/content/help-docs/docs/fr/workflows/manuscript-literature-framing.md,help-docs,generated,markdown,112,pending,
addon/content/help-docs/docs/fr/workflows/mineru.md,help-docs,generated,markdown,135,pending,
addon/content/help-docs/docs/fr/workflows/tag-auditor.md,help-docs,generated,markdown,42,pending,
addon/content/help-docs/docs/fr/workflows/tag-bootstrapper.md,help-docs,generated,markdown,75,pending,
addon/content/help-docs/docs/fr/workflows/tag-regulator.md,help-docs,generated,markdown,126,pending,
addon/content/help-docs/docs/fr/workflows/topic-synthesis.md,help-docs,generated,markdown,128,pending,
addon/content/help-docs/docs/it/backends/acp.md,help-docs,generated,markdown,130,pending,
addon/content/help-docs/docs/it/backends/backend-manager.md,help-docs,generated,markdown,183,pending,
addon/content/help-docs/docs/it/backends/generic-http.md,help-docs,generated,markdown,50,pending,
addon/content/help-docs/docs/it/backends/hermes-profiles.md,help-docs,generated,markdown,239,pending,
addon/content/help-docs/docs/it/backends/host-bridge.md,help-docs,generated,markdown,488,pending,
addon/content/help-docs/docs/it/backends/index.md,help-docs,generated,markdown,58,pending,
addon/content/help-docs/docs/it/backends/mcp-server.md,help-docs,generated,markdown,161,pending,
addon/content/help-docs/docs/it/backends/skill-runner.md,help-docs,generated,markdown,410,pending,
addon/content/help-docs/docs/it/backends/zotero-library-agent.md,help-docs,generated,markdown,97,pending,
addon/content/help-docs/docs/it/dashboard.md,help-docs,generated,markdown,118,pending,
addon/content/help-docs/docs/it/getting-started.md,help-docs,generated,markdown,106,pending,
addon/content/help-docs/docs/it/installation.md,help-docs,generated,markdown,69,pending,
addon/content/help-docs/docs/it/intro.md,help-docs,generated,markdown,63,pending,
addon/content/help-docs/docs/it/markdown-reader.md,help-docs,generated,markdown,61,pending,
addon/content/help-docs/docs/it/preferences.md,help-docs,generated,markdown,157,pending,
addon/content/help-docs/docs/it/sidebar/acp-chat.md,help-docs,generated,markdown,194,pending,
addon/content/help-docs/docs/it/sidebar/acp-skills.md,help-docs,generated,markdown,122,pending,
addon/content/help-docs/docs/it/sidebar/index.md,help-docs,generated,markdown,60,pending,
addon/content/help-docs/docs/it/sidebar/skillrunner-tab.md,help-docs,generated,markdown,111,pending,
addon/content/help-docs/docs/it/synthesis/concepts.md,help-docs,generated,markdown,95,pending,
addon/content/help-docs/docs/it/synthesis/home.md,help-docs,generated,markdown,70,pending,
addon/content/help-docs/docs/it/synthesis/index-and-citation.md,help-docs,generated,markdown,170,pending,
addon/content/help-docs/docs/it/synthesis/index.md,help-docs,generated,markdown,111,pending,
addon/content/help-docs/docs/it/synthesis/review.md,help-docs,generated,markdown,88,pending,
addon/content/help-docs/docs/it/synthesis/tags.md,help-docs,generated,markdown,85,pending,
addon/content/help-docs/docs/it/synthesis/topic-synthesis.md,help-docs,generated,markdown,161,pending,
addon/content/help-docs/docs/it/synthesis/webdav-sync.md,help-docs,generated,markdown,118,pending,
addon/content/help-docs/docs/it/workflows/collection-collector.md,help-docs,generated,markdown,29,pending,
addon/content/help-docs/docs/it/workflows/custom/debugging.md,help-docs,generated,markdown,120,pending,
addon/content/help-docs/docs/it/workflows/custom/hooks.md,help-docs,generated,markdown,431,pending,
addon/content/help-docs/docs/it/workflows/custom/host-api.md,help-docs,generated,markdown,372,pending,
addon/content/help-docs/docs/it/workflows/custom/index.md,help-docs,generated,markdown,125,pending,
addon/content/help-docs/docs/it/workflows/custom/localization.md,help-docs,generated,markdown,127,pending,
addon/content/help-docs/docs/it/workflows/custom/manifest.md,help-docs,generated,markdown,359,pending,
addon/content/help-docs/docs/it/workflows/custom/packaging.md,help-docs,generated,markdown,120,pending,
addon/content/help-docs/docs/it/workflows/custom/parameters.md,help-docs,generated,markdown,225,pending,
addon/content/help-docs/docs/it/workflows/custom/request-kinds.md,help-docs,generated,markdown,256,pending,
addon/content/help-docs/docs/it/workflows/custom/selection-context.md,help-docs,generated,markdown,65,pending,
addon/content/help-docs/docs/it/workflows/debug-probe.md,help-docs,generated,markdown,71,pending,
addon/content/help-docs/docs/it/workflows/export-import-literature-bundle.md,help-docs,generated,markdown,84,pending,
addon/content/help-docs/docs/it/workflows/export-import-notes.md,help-docs,generated,markdown,85,pending,
addon/content/help-docs/docs/it/workflows/export-research-bundle.md,help-docs,generated,markdown,64,pending,
addon/content/help-docs/docs/it/workflows/index.md,help-docs,generated,markdown,101,pending,
addon/content/help-docs/docs/it/workflows/invocation.md,help-docs,generated,markdown,66,pending,
addon/content/help-docs/docs/it/workflows/literature-analysis.md,help-docs,generated,markdown,130,pending,
addon/content/help-docs/docs/it/workflows/literature-deep-reading.md,help-docs,generated,markdown,100,pending,
addon/content/help-docs/docs/it/workflows/literature-explainer.md,help-docs,generated,markdown,93,pending,
